Parameter,Value,Attack type,Overshoot,Maximum deviation,Max deviation during attack,Mean deviation during attack,Steady-state error,Output bounded
attack_start,20,false_injection,17.130483986191514,17.130483986191514,17.130483986191514,8.698665695040562,2.855724960250088,False
attack_start,50,false_injection,17.593260916824747,17.593260916824747,17.593260916824747,9.21563667015225,5.196712114943068,False
attack_start,80,false_injection,17.625471940222184,17.625471940222184,17.625471940222184,9.252900488522918,7.683323515790153,False
attack_start,120,false_injection,17.627812681606706,17.627812681606706,17.627812681606706,9.25560841123402,11.611129180336452,False
